Gene_id	Ascl1_2h_2	Ascl1_2h_3	Ascl1_4h_1	Ascl1_4h_2	Ascl1_4h_3	Ascl1_6h_2	Ascl1_6h_3	Empty_2h_1	Empty_2h_2	Empty_2h_3	Empty_4h_1	Empty_4h_2	Empty_4h_3	Empty_6h_2	Empty_6h_3
Fxyd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fxyd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fxyd6	8	0	1	0	0	0	0	0	0	3	5	18	14	15	5
Fxyd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fyb	2	1	0	0	0	0	0	2	2	1	1	5	1	4	0
Fyb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fyco1	0	0	0	0	0	0	0	0	0	2	0	7	3	3	0
Fyn	0	0	0	0	0	0	0	0	0	10	1	2	2	1	0
Fyttd1	11	0	0	0	0	0	0	4	0	31	5	31	17	23	0
Fzd1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Fzd10	5	0	0	0	0	0	0	0	0	0	4	4	0	3	4
Fzd2	8	0	0	0	0	0	0	0	0	1	4	1	0	1	1
Fzd3	6	0	0	0	0	0	0	0	0	13	5	3	2	7	1
Fzd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fzd5	38	0	0	0	0	0	4	1	6	36	42	90	53	78	2
Fzd6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Fzd7	33	0	0	0	0	0	4	1	0	23	11	39	9	16	0
Fzd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fzd9	0	0	0	0	1	0	0	0	0	1	0	4	4	1	0
Fzr1	25	0	0	0	0	0	0	7	0	5	13	27	15	5	1
G0s2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G2e3	18	0	0	0	0	0	0	1	0	23	27	69	26	30	5
G3bp1	52	0	0	1	1	0	3	7	2	42	37	100	26	40	0
G3bp2	82	0	5	0	0	0	8	21	18	145	80	242	216	181	1
G430049J08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G430095P16Rik	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
G630016G05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G630030J09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G630055G22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G630093K05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G6pc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G6pc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G6pc3	0	0	0	0	0	0	0	0	1	2	0	6	1	5	0
G6pd2	0	0	0	0	0	0	0	0	0	2	4	11	4	5	0
G6pdx	0	0	0	0	0	0	0	0	0	0	4	8	1	4	0
G730003C15Rik	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
G730013B05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gaa	0	0	0	0	0	0	0	0	0	0	1	6	2	0	0
Gab1	20	1	0	0	0	0	0	5	8	10	10	61	19	20	0
Gab2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gab3	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0
Gabarap	2	0	0	0	0	0	0	3	0	2	6	17	3	7	2
Gabarapl1	2	0	0	0	1	0	0	2	0	7	6	26	13	11	1
Gabarapl2	1	0	0	2	0	0	0	1	0	0	1	4	5	1	3
Gabbr1	14	0	0	1	0	0	1	11	0	43	6	47	5	13	2
Gabbr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabpa	6	0	0	0	0	0	0	2	0	22	3	19	23	21	0
Gabpb1	3	0	0	0	0	0	0	0	0	1	2	16	7	8	0
Gabpb2	0	0	1	0	0	0	0	4	0	17	9	28	10	2	0
Gabra1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
Gabra2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gabra3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabra4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabra5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabra6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrb3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gabrd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabre	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gabrg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrg3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrr1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gabrr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gabrr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gad1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gad1-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gad2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Gadd45a	2	0	0	0	1	0	1	2	75	111	17	32	12	19	3
Gadd45b	4	0	0	16	0	0	0	1	1	0	8	6	20	13	0
Gadd45g	6	0	0	1	6	0	8	2	0	0	1	2	0	1	1
Gadd45gip1	0	0	0	0	0	0	0	0	4	0	7	9	5	4	0
Gadl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gak	28	93	0	0	0	0	1	1	0	3	14	12	3	18	0
Gal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gal3st1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gal3st2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gal3st2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gal3st2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gal3st3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gal3st4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gale	6	0	0	0	0	0	0	0	0	0	7	12	4	8	0
Galk1	4	0	0	0	0	0	0	0	0	2	7	13	3	5	2
Galk2	4	0	0	0	0	0	0	1	0	2	0	12	4	3	0
Galm	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0
Galns	6	0	0	0	0	0	0	0	0	5	0	0	0	1	0
Galnt1	2	0	0	0	0	0	0	0	0	0	1	11	3	2	0
Galnt10	0	0	0	0	1	0	0	0	3	4	0	7	1	6	0
Galnt11	1	0	0	0	0	0	0	0	0	13	1	2	1	1	0
Galnt12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt14	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Galnt15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Galnt16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt17	0	0	0	0	0	0	0	0	0	7	0	1	1	1	0
Galnt18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt2	0	0	0	0	0	0	0	0	5	31	17	19	6	4	0
Galnt3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt4	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Galnt5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt6os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt7	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0
Galnt9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Galntl5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galntl6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galr2	0	0	0	0	0	0	0	0	0	24	0	1	1	1	0
Galr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galt	2	0	0	1	0	0	0	1	0	2	1	2	6	3	0
Gamt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gan	5	0	1	1	0	0	0	1	2	22	6	15	10	11	3
Ganab	17	4	0	2	0	0	0	5	0	16	10	28	8	13	1
Ganc	0	0	0	0	0	0	0	0	0	1	0	11	1	3	0
Gap43	1	0	0	0	0	0	0	0	0	7	12	16	5	2	0
Gapdh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gapdh-ps15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gapdhs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gapt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gapvd1	46	0	0	0	0	0	0	0	0	77	55	75	50	40	5
Gar1	4	0	0	0	0	0	0	0	0	2	5	13	1	13	2
Garem1	0	0	0	0	0	0	0	0	0	20	4	9	3	6	1
Garem2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Garnl3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Garre1	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0
Gars	14	2	0	0	0	0	0	6	27	24	23	46	26	55	2
Gart	37	0	1	0	0	0	1	5	0	5	14	67	17	28	4
Gas1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gas2	0	0	0	0	0	0	0	0	11	7	0	1	3	1	0
Gas2l1	4	0	0	0	0	0	0	0	0	0	0	3	0	3	1
Gas2l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gas2l3	4	0	0	0	3	0	1	1	0	7	2	7	9	10	2
Gas5	49	4	0	3	0	0	8	6	4	137	45	107	92	81	4
Gas6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Gas7	0	0	2	0	0	0	10	0	0	8	0	1	0	0	0
Gas8	12	0	0	0	0	0	0	2	0	2	1	16	2	3	0
Gask1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gask1b	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gast	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Gata1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gata2	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0
Gata3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
Gata4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gata5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gata5os	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gata6	1	0	1	0	0	0	0	0	3	0	0	4	1	1	0
Gatad1	0	0	0	0	0	0	0	0	3	0	6	34	2	9	6
Gatad2a	14	46	0	0	1	0	6	12	1	14	33	60	17	20	2
Gatad2b	18	0	0	3	2	0	0	3	9	124	171	261	111	88	6
Gatb	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gatc	5	0	0	0	0	0	0	0	0	10	2	10	9	6	1
Gatd1	0	0	0	0	0	0	0	0	0	0	9	2	0	1	0
Gatd3a	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gatm	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gba	1	0	0	0	0	0	0	4	0	0	7	0	0	6	0
Gba2	3	0	0	0	0	0	0	1	0	4	3	12	7	3	6
Gbe1	1	0	0	0	0	0	0	0	0	5	1	1	1	4	1
Gbf1	0	0	0	0	5	0	0	5	0	7	18	31	5	19	0
Gbgt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp2-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Gbp5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbp9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gbx1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gbx2	6	0	0	0	0	0	0	2	0	2	8	17	4	13	0
Gc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gca	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0
Gcat	3	0	0	0	0	0	0	1	0	1	0	2	1	3	0
Gcc1	25	0	0	0	0	0	0	0	0	9	11	12	3	10	2
Gcc2	5	7	0	11	0	0	0	0	0	50	41	46	25	38	1
Gcdh	0	0	0	0	0	0	0	3	0	26	3	9	7	7	0
Gcfc2	17	0	6	0	0	0	2	1	0	38	11	19	8	19	1
Gcg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcgr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gch1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gchfr	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Gck	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gckr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gclc	0	1	0	0	0	0	0	2	0	19	24	59	30	14	2
Gclm	22	9	5	1	0	0	0	9	0	80	91	219	148	64	7
Gcm1	1	0	0	0	0	0	0	1	0	1	3	0	1	4	0
Gcm2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcn1	7	0	0	0	0	0	0	1	0	66	37	42	23	7	0
Gcnt1	9	0	0	0	0	0	0	0	0	0	5	6	1	3	0
Gcnt2	39	0	0	0	0	0	0	3	0	36	33	45	33	60	1
Gcnt3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gcnt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcnt7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcsam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcsh	31	0	0	0	0	0	0	1	2	11	5	24	12	14	5
Gda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdap1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
Gdap1l1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Gdap2	4	0	0	0	0	0	0	0	0	1	0	13	1	6	0
Gde1	2	0	0	0	0	0	0	1	0	0	1	11	4	3	0
Gdf1	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0
Gdf10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdf11	0	0	0	0	0	0	0	4	0	7	0	1	2	2	1
Gdf15	19	0	0	0	0	0	0	0	0	0	0	3	3	3	9
Gdf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdf3	7	0	0	0	1	0	0	1	7	28	8	29	32	15	0
Gdf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdf7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdf9	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0
Gdi1	8	0	0	1	0	0	0	0	0	7	0	5	0	1	1
Gdi2	9	0	0	0	0	0	16	5	4	87	33	92	30	34	0
Gdnf	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gdpd1	7	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Gdpd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdpd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdpd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdpd5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Gdpgp1	4	2	0	0	0	0	0	1	0	5	4	16	0	4	0
Gem	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemin2	2	0	0	0	0	0	0	1	12	53	34	7	11	13	0
Gemin4	2	0	0	0	0	0	0	0	0	0	1	9	5	4	1
Gemin5	7	0	0	0	0	0	0	2	0	14	6	27	10	16	0
Gemin6	9	0	0	0	0	0	0	0	0	0	3	2	0	2	0
Gemin6-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemin7	9	1	0	0	0	0	0	1	0	3	3	2	3	4	0
Gemin8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gen1	0	0	0	0	0	0	0	3	0	11	0	23	9	19	2
Get1	11	0	0	0	0	0	7	0	0	54	6	26	12	3	0
Get3	31	0	9	0	0	0	0	3	0	0	7	16	12	6	0
Get4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gfap	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gfer	2	0	0	0	0	0	0	1	0	9	8	30	22	26	0
Gfi1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gfi1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gfm1	1	0	0	0	0	0	0	0	10	18	15	12	3	3	0
Gfm2	5	0	0	0	1	0	0	3	0	13	15	13	9	22	1
Gfod1	0	1	0	0	0	0	0	0	0	15	7	9	1	10	1
Gfod2	4	0	0	0	0	0	6	1	0	6	14	30	16	21	0
Gfpt1	25	0	0	0	0	0	0	0	3	11	12	12	4	5	2
Gfpt2	10	1	0	0	0	0	0	1	0	37	10	21	5	3	1
Gfra1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Gfra2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gfra3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gfra4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Gfral	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gfus	13	0	0	0	0	0	0	2	0	4	1	8	6	1	0
Gfy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gga1	14	1	0	0	0	0	6	1	0	0	1	1	3	3	0
Gga2	9	8	0	0	0	0	0	5	0	31	11	50	16	23	0
Gga3	15	0	0	0	0	0	1	1	11	2	3	14	18	9	0
Ggact	0	0	0	0	0	0	0	1	0	0	4	2	0	4	2
Ggct	1	0	0	0	0	0	0	1	2	5	0	5	1	5	0
Ggcx	11	1	1	0	0	0	0	3	0	0	3	1	7	0	0
Ggh	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Ggn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ggnbp1	4	0	0	0	0	0	0	3	0	12	0	11	11	7	0
Ggnbp2	10	0	0	0	0	0	0	1	0	15	11	25	14	13	3
Ggps1	1	0	0	0	0	0	0	0	0	16	2	41	13	16	0
Ggt1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ggt5	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Ggt6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Ggt7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ggta1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
Gh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ghdc	0	0	0	0	0	0	2	0	0	3	2	8	0	0	0
Ghitm	15	0	0	0	0	0	0	1	0	12	8	31	4	13	1
Ghr	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Ghrh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ghrhr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ghrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ghsr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gid4	5	0	0	0	0	0	0	0	0	2	2	5	4	7	0
Gid8	44	0	0	0	0	0	1	2	4	30	10	27	19	50	7
Gigyf1	29	0	1	3	4	0	18	4	0	22	17	58	16	8	4
Gigyf2	10	3	0	0	1	0	27	25	33	203	65	124	62	65	6
Gimap1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gimd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gin1	9	1	0	0	0	0	0	2	0	4	2	21	10	4	0
Ginm1	0	0	0	0	0	0	0	1	0	0	4	0	3	0	0
Gins1	0	0	0	0	0	0	0	4	0	1	10	5	8	7	0
Gins2	7	4	0	7	1	0	1	1	1	0	4	21	4	11	0
Gins3	13	0	0	0	0	0	0	3	25	21	30	31	25	31	5
Gins4	9	0	0	0	0	0	0	0	0	6	8	21	16	17	3
Gip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gipc1	4	0	0	0	0	0	0	0	0	1	1	2	0	1	1
Gipc2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gipc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gipr	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0
Git1	12	0	0	0	0	0	0	1	0	17	8	20	4	9	0
Git2	0	0	0	0	0	0	0	0	0	1	3	6	1	1	0
Gja1	20	0	9	4	0	0	5	2	1	34	13	24	17	15	5
Gja10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gja3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gja4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Gja5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gja6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gja8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gjb1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gjb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gjb3	10	0	0	0	0	0	0	1	0	0	10	18	7	5	0
Gjb4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Gjb5	2	0	0	0	0	0	0	3	0	0	0	1	0	2	0
Gjb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gjc1	1	0	0	0	0	0	0	0	0	16	3	4	5	4	0
Gjc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gjc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gjd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gjd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gje1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gk	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gk5	2	0	0	0	1	0	2	0	0	16	5	8	8	17	0
Gkap1	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gkn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gkn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gkn3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gla	0	0	0	0	0	0	0	0	0	5	3	13	4	11	0
Glb1	0	0	0	0	10	0	0	0	0	6	21	8	5	6	0
Glb1l	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
Glb1l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glb1l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glcci1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Glce	1	0	0	0	0	0	0	0	0	0	7	2	0	9	0
Gldc	0	0	0	0	0	0	0	0	0	6	1	3	0	2	0
Gldn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gle1	12	2	0	0	2	0	8	4	15	110	16	41	13	11	1
Glg1	18	77	0	0	0	0	49	9	9	95	77	98	51	70	5
Gli1	7	0	0	0	0	0	0	1	0	0	14	16	9	8	0
Gli2	12	0	0	0	0	0	0	0	0	0	7	5	3	6	0
Gli3	0	0	0	0	0	0	0	0	0	21	4	9	4	0	0
Glipr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glipr1l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glipr1l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glipr1l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glipr2	0	0	0	9	0	0	0	0	0	8	3	5	5	5	0
Glis1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
Glis2	18	0	0	0	0	0	0	0	0	4	6	8	5	5	1
Glis3	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
Glmn	0	0	0	0	0	0	0	0	0	4	5	10	4	7	0
Glmp	0	0	0	0	0	0	0	1	1	0	3	2	1	5	0
Glns-ps1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Glo1	120	25	1	0	13	0	2	9	0	30	78	131	35	68	8
Glo1-ps	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Glod4	14	0	0	0	0	0	0	1	0	8	7	28	9	18	1
Glod5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glp1r	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Glp2r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glra1	0	0	0	0	0	0	0	0	0	2	3	5	3	1	0
Glra2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glra3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glra4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glrb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glrp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glrx	7	0	0	0	0	0	0	0	0	3	4	6	3	6	0
Glrx2	11	0	0	0	64	0	0	2	0	41	14	27	23	11	0
Glrx3	2	0	0	0	6	0	0	1	20	88	13	46	33	21	0
Glrx5	21	0	0	0	0	0	0	1	9	24	5	16	8	13	3
Gls	9	0	0	0	0	0	0	2	0	22	8	21	9	28	1
Gls2	0	0	0	0	0	0	0	0	0	0	0	3	1	5	0
Glt1d1	0	0	0	3	0	0	0	0	0	36	28	34	14	7	0
Glt28d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glt6d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glt8d1	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0
Glt8d2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Gltp	10	0	0	0	0	0	0	1	0	4	13	12	19	11	2
Gltpd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glud-ps	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
Glud1	175	0	0	0	0	8	0	2	36	152	98	146	98	80	4
Glul	28	0	0	0	0	0	0	6	5	55	29	93	25	39	3
