"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mir3094",0,NA,NA,NA,NA,NA
"Mir3095",0,NA,NA,NA,NA,NA
"Mir3097",0,NA,NA,NA,NA,NA
"Mir3098",0,NA,NA,NA,NA,NA
"Mir3099",0,NA,NA,NA,NA,NA
"Mir30a",0,NA,NA,NA,NA,NA
"Mir30b",0,NA,NA,NA,NA,NA
"Mir30c-1",0,NA,NA,NA,NA,NA
"Mir30c-2",0,NA,NA,NA,NA,NA
"Mir30d",0,NA,NA,NA,NA,NA
"Mir30e",0,NA,NA,NA,NA,NA
"Mir30f",0,NA,NA,NA,NA,NA
"Mir31",0,NA,NA,NA,NA,NA
"Mir3100",0,NA,NA,NA,NA,NA
"Mir3101",0,NA,NA,NA,NA,NA
"Mir3102",0,NA,NA,NA,NA,NA
"Mir3103",0,NA,NA,NA,NA,NA
"Mir3104",0,NA,NA,NA,NA,NA
"Mir3105",0,NA,NA,NA,NA,NA
"Mir3106",0,NA,NA,NA,NA,NA
"Mir3107",0,NA,NA,NA,NA,NA
"Mir3108",0,NA,NA,NA,NA,NA
"Mir3109",0,NA,NA,NA,NA,NA
"Mir3110",0,NA,NA,NA,NA,NA
"Mir3112",0,NA,NA,NA,NA,NA
"Mir3113",0.388219321050529,0,0.0814698739956326,0,1,NA
"Mir32",0,NA,NA,NA,NA,NA
"Mir320",0,NA,NA,NA,NA,NA
"Mir322",0,NA,NA,NA,NA,NA
"Mir323",0,NA,NA,NA,NA,NA
"Mir324",0,NA,NA,NA,NA,NA
"Mir325",0,NA,NA,NA,NA,NA
"Mir326",0,NA,NA,NA,NA,NA
"Mir327",0,NA,NA,NA,NA,NA
"Mir328",0,NA,NA,NA,NA,NA
"Mir329",0,NA,NA,NA,NA,NA
"Mir33",0,NA,NA,NA,NA,NA
"Mir330",0,NA,NA,NA,NA,NA
"Mir331",0,NA,NA,NA,NA,NA
"Mir335",0,NA,NA,NA,NA,NA
"Mir337",0,NA,NA,NA,NA,NA
"Mir338",0,NA,NA,NA,NA,NA
"Mir339",0,NA,NA,NA,NA,NA
"Mir340",0,NA,NA,NA,NA,NA
"Mir341",0,NA,NA,NA,NA,NA
"Mir342",0,NA,NA,NA,NA,NA
"Mir343",0,NA,NA,NA,NA,NA
"Mir344",0,NA,NA,NA,NA,NA
"Mir344-2",0,NA,NA,NA,NA,NA
"Mir344b",0,NA,NA,NA,NA,NA
"Mir344c",0,NA,NA,NA,NA,NA
"Mir344d-1",0,NA,NA,NA,NA,NA
"Mir344d-2",0,NA,NA,NA,NA,NA
"Mir344d-3",0,NA,NA,NA,NA,NA
"Mir344e",0,NA,NA,NA,NA,NA
"Mir344f",0,NA,NA,NA,NA,NA
"Mir344g",0,NA,NA,NA,NA,NA
"Mir344h-1",0,NA,NA,NA,NA,NA
"Mir344h-2",0,NA,NA,NA,NA,NA
"Mir344i",0,NA,NA,NA,NA,NA
"Mir345",0,NA,NA,NA,NA,NA
"Mir346",0,NA,NA,NA,NA,NA
"Mir3470a",0,NA,NA,NA,NA,NA
"Mir3470b",0,NA,NA,NA,NA,NA
"Mir3471-1",0,NA,NA,NA,NA,NA
"Mir3471-2",0,NA,NA,NA,NA,NA
"Mir3472",0,NA,NA,NA,NA,NA
"Mir3473a",0,NA,NA,NA,NA,NA
"Mir3473c",0,NA,NA,NA,NA,NA
"Mir3473d",0,NA,NA,NA,NA,NA
"Mir3473e",0,NA,NA,NA,NA,NA
"Mir3473f",0,NA,NA,NA,NA,NA
"Mir3473g",0,NA,NA,NA,NA,NA
"Mir3474",0,NA,NA,NA,NA,NA
"Mir3475",0,NA,NA,NA,NA,NA
"Mir34a",0,NA,NA,NA,NA,NA
"Mir34b",0,NA,NA,NA,NA,NA
"Mir34c",0,NA,NA,NA,NA,NA
"Mir350",0,NA,NA,NA,NA,NA
"Mir351",0,NA,NA,NA,NA,NA
"Mir3544",0,NA,NA,NA,NA,NA
"Mir3547",0,NA,NA,NA,NA,NA
"Mir3569",0,NA,NA,NA,NA,NA
"Mir3572",0,NA,NA,NA,NA,NA
"Mir361",0,NA,NA,NA,NA,NA
"Mir362",0,NA,NA,NA,NA,NA
"Mir3620",0,NA,NA,NA,NA,NA
"Mir363",0,NA,NA,NA,NA,NA
"Mir365-1",0,NA,NA,NA,NA,NA
"Mir365-2",0,NA,NA,NA,NA,NA
"Mir367",0,NA,NA,NA,NA,NA
"Mir369",0,NA,NA,NA,NA,NA
"Mir370",0,NA,NA,NA,NA,NA
"Mir374b",0,NA,NA,NA,NA,NA
"Mir374c",0,NA,NA,NA,NA,NA
"Mir375",0,NA,NA,NA,NA,NA
"Mir376a",0,NA,NA,NA,NA,NA
"Mir376b",0,NA,NA,NA,NA,NA
"Mir376c",0,NA,NA,NA,NA,NA
"Mir377",0,NA,NA,NA,NA,NA
"Mir378a",0,NA,NA,NA,NA,NA
"Mir378b",0,NA,NA,NA,NA,NA
"Mir378c",0,NA,NA,NA,NA,NA
"Mir378d",0,NA,NA,NA,NA,NA
"Mir379",0,NA,NA,NA,NA,NA
"Mir380",0,NA,NA,NA,NA,NA
"Mir381",0,NA,NA,NA,NA,NA
"Mir382",0,NA,NA,NA,NA,NA
"Mir383",0,NA,NA,NA,NA,NA
"Mir384",0,NA,NA,NA,NA,NA
"Mir3960",0.396549286927941,-0.109061518928262,0.0814698739956326,-0.756616024330782,0.449279938218185,NA
"Mir3961",0,NA,NA,NA,NA,NA
"Mir3962",0,NA,NA,NA,NA,NA
"Mir3963",0,NA,NA,NA,NA,NA
"Mir3964",0,NA,NA,NA,NA,NA
"Mir3965",0,NA,NA,NA,NA,NA
"Mir3966",0,NA,NA,NA,NA,NA
"Mir3967",0,NA,NA,NA,NA,NA
"Mir3968",0,NA,NA,NA,NA,NA
"Mir3969",0,NA,NA,NA,NA,NA
"Mir3970",0,NA,NA,NA,NA,NA
"Mir3971",0,NA,NA,NA,NA,NA
"Mir409",0,NA,NA,NA,NA,NA
"Mir410",0,NA,NA,NA,NA,NA
"Mir411",0,NA,NA,NA,NA,NA
"Mir412",0,NA,NA,NA,NA,NA
"Mir421",0,NA,NA,NA,NA,NA
"Mir423",0,NA,NA,NA,NA,NA
"Mir425",0,NA,NA,NA,NA,NA
"Mir429",0,NA,NA,NA,NA,NA
"Mir431",0,NA,NA,NA,NA,NA
"Mir432",0,NA,NA,NA,NA,NA
"Mir433",1.09968534332248,-0.0341985053248024,0.0836769932567033,-0.627352249373124,0.530428360935949,NA
"Mir434",0,NA,NA,NA,NA,NA
"Mir448",0,NA,NA,NA,NA,NA
"Mir449a",0,NA,NA,NA,NA,NA
"Mir449b",0,NA,NA,NA,NA,NA
"Mir449c",0,NA,NA,NA,NA,NA
"Mir450-1",0,NA,NA,NA,NA,NA
"Mir450-2",0,NA,NA,NA,NA,NA
"Mir450b",0,NA,NA,NA,NA,NA
"Mir451a",0,NA,NA,NA,NA,NA
"Mir451b",0,NA,NA,NA,NA,NA
"Mir452",0,NA,NA,NA,NA,NA
"Mir453",0,NA,NA,NA,NA,NA
"Mir455",0,NA,NA,NA,NA,NA
"Mir463",0,NA,NA,NA,NA,NA
"Mir465",0,NA,NA,NA,NA,NA
"Mir465b-1",0,NA,NA,NA,NA,NA
"Mir465b-2",0,NA,NA,NA,NA,NA
"Mir465c-1",0,NA,NA,NA,NA,NA
"Mir465c-2",0,NA,NA,NA,NA,NA
"Mir465d",0,NA,NA,NA,NA,NA
"Mir466",0,NA,NA,NA,NA,NA
"Mir466b-1",0,NA,NA,NA,NA,NA
"Mir466b-2",0,NA,NA,NA,NA,NA
"Mir466b-3",0,NA,NA,NA,NA,NA
"Mir466b-4",0,NA,NA,NA,NA,NA
"Mir466b-5",0,NA,NA,NA,NA,NA
"Mir466b-6",0,NA,NA,NA,NA,NA
"Mir466b-7",0,NA,NA,NA,NA,NA
"Mir466b-8",0,NA,NA,NA,NA,NA
"Mir466c-1",0,NA,NA,NA,NA,NA
"Mir466c-2",0,NA,NA,NA,NA,NA
"Mir466d",0,NA,NA,NA,NA,NA
"Mir466e",0,NA,NA,NA,NA,NA
"Mir466f-1",0,NA,NA,NA,NA,NA
"Mir466f-2",0,NA,NA,NA,NA,NA
"Mir466f-3",0,NA,NA,NA,NA,NA
"Mir466f-4",0,NA,NA,NA,NA,NA
"Mir466g",0,NA,NA,NA,NA,NA
"Mir466h",0,NA,NA,NA,NA,NA
"Mir466i",1.89400862292901,0.124132690624657,0.0845366750787958,1.09317050690708,0.274318943710726,NA
"Mir466j",0,NA,NA,NA,NA,NA
"Mir466k",0,NA,NA,NA,NA,NA
"Mir466l",0,NA,NA,NA,NA,NA
"Mir466m",0,NA,NA,NA,NA,NA
"Mir466n",0,NA,NA,NA,NA,NA
"Mir466o",0,NA,NA,NA,NA,NA
"Mir466p",0,NA,NA,NA,NA,NA
"Mir466q",0,NA,NA,NA,NA,NA
"Mir467a-1",0,NA,NA,NA,NA,NA
"Mir467a-10",0,NA,NA,NA,NA,NA
"Mir467a-2",0,NA,NA,NA,NA,NA
"Mir467a-3",0,NA,NA,NA,NA,NA
"Mir467a-4",0,NA,NA,NA,NA,NA
"Mir467a-5",0,NA,NA,NA,NA,NA
"Mir467a-6",0,NA,NA,NA,NA,NA
"Mir467a-7",0,NA,NA,NA,NA,NA
"Mir467a-8",0,NA,NA,NA,NA,NA
"Mir467a-9",0,NA,NA,NA,NA,NA
"Mir467b",0,NA,NA,NA,NA,NA
"Mir467c",0,NA,NA,NA,NA,NA
"Mir467d",0,NA,NA,NA,NA,NA
"Mir467e",0,NA,NA,NA,NA,NA
"Mir467f",0,NA,NA,NA,NA,NA
"Mir467g",0,NA,NA,NA,NA,NA
"Mir467h",0,NA,NA,NA,NA,NA
"Mir468",0,NA,NA,NA,NA,NA
"Mir470",0,NA,NA,NA,NA,NA
"Mir471",0,NA,NA,NA,NA,NA
"Mir483",0,NA,NA,NA,NA,NA
"Mir484",0,NA,NA,NA,NA,NA
"Mir485",0,NA,NA,NA,NA,NA
"Mir486",0,NA,NA,NA,NA,NA
"Mir487b",0,NA,NA,NA,NA,NA
"Mir488",0,NA,NA,NA,NA,NA
"Mir489",0,NA,NA,NA,NA,NA
"Mir490",0,NA,NA,NA,NA,NA
"Mir491",0,NA,NA,NA,NA,NA
"Mir493",0,NA,NA,NA,NA,NA
"Mir494",0,NA,NA,NA,NA,NA
"Mir495",0,NA,NA,NA,NA,NA
"Mir496a",0,NA,NA,NA,NA,NA
"Mir496b",0,NA,NA,NA,NA,NA
"Mir497",0,NA,NA,NA,NA,NA
"Mir497b",0,NA,NA,NA,NA,NA
"Mir499",0,NA,NA,NA,NA,NA
"Mir500",0,NA,NA,NA,NA,NA
"Mir501",0,NA,NA,NA,NA,NA
"Mir503",0,NA,NA,NA,NA,NA
"Mir504",0,NA,NA,NA,NA,NA
"Mir5046",0,NA,NA,NA,NA,NA
"Mir505",0,NA,NA,NA,NA,NA
"Mir509",0,NA,NA,NA,NA,NA
"Mir5098",0,NA,NA,NA,NA,NA
"Mir5099",0,NA,NA,NA,NA,NA
"Mir5100",0,NA,NA,NA,NA,NA
"Mir5101",0,NA,NA,NA,NA,NA
"Mir5103",0,NA,NA,NA,NA,NA
"Mir5104",0,NA,NA,NA,NA,NA
"Mir5106",0.388219321050529,0,0.0814698739956326,0,1,NA
"Mir5107",0,NA,NA,NA,NA,NA
"Mir5108",0,NA,NA,NA,NA,NA
"Mir511",0,NA,NA,NA,NA,NA
"Mir5110",0,NA,NA,NA,NA,NA
"Mir5112",0,NA,NA,NA,NA,NA
"Mir5113",0,NA,NA,NA,NA,NA
"Mir5114",0,NA,NA,NA,NA,NA
"Mir5116",0,NA,NA,NA,NA,NA
"Mir5118",0,NA,NA,NA,NA,NA
"Mir5119",0,NA,NA,NA,NA,NA
"Mir5120",0,NA,NA,NA,NA,NA
"Mir5121",0,NA,NA,NA,NA,NA
"Mir5122",0,NA,NA,NA,NA,NA
"Mir5123",0,NA,NA,NA,NA,NA
"Mir5124a",0,NA,NA,NA,NA,NA
"Mir5124b",0,NA,NA,NA,NA,NA
"Mir5125",0,NA,NA,NA,NA,NA
"Mir5126",0,NA,NA,NA,NA,NA
"Mir5127",0,NA,NA,NA,NA,NA
"Mir5128",0,NA,NA,NA,NA,NA
"Mir5129",0,NA,NA,NA,NA,NA
"Mir5130",0,NA,NA,NA,NA,NA
"Mir5131",0,NA,NA,NA,NA,NA
"Mir5132",0,NA,NA,NA,NA,NA
"Mir5133",0,NA,NA,NA,NA,NA
"Mir5134",0.40650016758318,0.113170749455558,0.0816521173726224,0.702488663554828,0.482374469044517,NA
"Mir5135",0,NA,NA,NA,NA,NA
"Mir5136",0.461892989347486,0,0.0815257712109785,0,1,NA
"Mir532",0,NA,NA,NA,NA,NA
"Mir539",0,NA,NA,NA,NA,NA
"Mir540",0,NA,NA,NA,NA,NA
"Mir541",0,NA,NA,NA,NA,NA
"Mir542",0,NA,NA,NA,NA,NA
"Mir543",0,NA,NA,NA,NA,NA
"Mir544",0,NA,NA,NA,NA,NA
"Mir546",0,NA,NA,NA,NA,NA
"Mir547",0,NA,NA,NA,NA,NA
"Mir551b",0,NA,NA,NA,NA,NA
"Mir5615-1",0,NA,NA,NA,NA,NA
"Mir5615-2",0,NA,NA,NA,NA,NA
"Mir5616",0,NA,NA,NA,NA,NA
"Mir5617",0,NA,NA,NA,NA,NA
"Mir5618",0,NA,NA,NA,NA,NA
"Mir5619",0,NA,NA,NA,NA,NA
"Mir5620",0,NA,NA,NA,NA,NA
"Mir5621",0,NA,NA,NA,NA,NA
"Mir5622",0,NA,NA,NA,NA,NA
"Mir5623",0,NA,NA,NA,NA,NA
"Mir5624",0,NA,NA,NA,NA,NA
"Mir5625",0,NA,NA,NA,NA,NA
"Mir5626",0,NA,NA,NA,NA,NA
"Mir5627",0,NA,NA,NA,NA,NA
"Mir568",0,NA,NA,NA,NA,NA
"Mir5709",0,NA,NA,NA,NA,NA
"Mir5710",0,NA,NA,NA,NA,NA
"Mir574",0,NA,NA,NA,NA,NA
"Mir582",0,NA,NA,NA,NA,NA
"Mir592",0,NA,NA,NA,NA,NA
"Mir598",0,NA,NA,NA,NA,NA
"Mir599",0,NA,NA,NA,NA,NA
"Mir615",0,NA,NA,NA,NA,NA
"Mir6236",41920.9527709146,-0.0190074504226201,0.266809022777375,-0.0711486201392544,0.943279472911075,0.985644745430562
"Mir6237",0,NA,NA,NA,NA,NA
"Mir6238",0,NA,NA,NA,NA,NA
"Mir6239",0,NA,NA,NA,NA,NA
"Mir6240",0.617188046612938,-0.0668419205474636,0.0822769720586767,-0.676498126296285,0.498724435263847,NA
"Mir6241",0,NA,NA,NA,NA,NA
"Mir6244",1.70647094924154,0.0179954520785423,0.0844474125003096,0.117746016070342,0.906268904804486,NA
"Mir6335",0,NA,NA,NA,NA,NA
"Mir6336",0,NA,NA,NA,NA,NA
"Mir6337",0,NA,NA,NA,NA,NA
"Mir6338",0,NA,NA,NA,NA,NA
"Mir6339",0,NA,NA,NA,NA,NA
"Mir6340",0,NA,NA,NA,NA,NA
"Mir6341",0,NA,NA,NA,NA,NA
"Mir6342",0,NA,NA,NA,NA,NA
"Mir6343",0,NA,NA,NA,NA,NA
"Mir6344",0,NA,NA,NA,NA,NA
"Mir6345",0,NA,NA,NA,NA,NA
"Mir6346",0,NA,NA,NA,NA,NA
"Mir6347",0,NA,NA,NA,NA,NA
"Mir6348",0,NA,NA,NA,NA,NA
"Mir6349",0,NA,NA,NA,NA,NA
"Mir6350",0,NA,NA,NA,NA,NA
"Mir6351",0,NA,NA,NA,NA,NA
"Mir6352",0,NA,NA,NA,NA,NA
"Mir6353",0,NA,NA,NA,NA,NA
"Mir6354",0,NA,NA,NA,NA,NA
"Mir6355",0,NA,NA,NA,NA,NA
"Mir6356",0,NA,NA,NA,NA,NA
"Mir6357",0,NA,NA,NA,NA,NA
"Mir6358",0,NA,NA,NA,NA,NA
"Mir6359",0,NA,NA,NA,NA,NA
"Mir6360",0,NA,NA,NA,NA,NA
"Mir6361",0,NA,NA,NA,NA,NA
"Mir6362",0,NA,NA,NA,NA,NA
"Mir6363",0,NA,NA,NA,NA,NA
"Mir6364",0,NA,NA,NA,NA,NA
"Mir6365",0,NA,NA,NA,NA,NA
"Mir6366",0,NA,NA,NA,NA,NA
"Mir6367",0,NA,NA,NA,NA,NA
"Mir6368",0,NA,NA,NA,NA,NA
"Mir6369",0,NA,NA,NA,NA,NA
"Mir6370",0,NA,NA,NA,NA,NA
"Mir6371",0,NA,NA,NA,NA,NA
"Mir6372",0,NA,NA,NA,NA,NA
"Mir6373",0,NA,NA,NA,NA,NA
"Mir6374",0.982694907743938,-0.00309820765911471,0.0835548782665852,-0.0206695841087684,0.983509232199571,NA
"Mir6375",0,NA,NA,NA,NA,NA
"Mir6376",0,NA,NA,NA,NA,NA
"Mir6377",0,NA,NA,NA,NA,NA
"Mir6378",0,NA,NA,NA,NA,NA
"Mir6379",0,NA,NA,NA,NA,NA
"Mir6380",0,NA,NA,NA,NA,NA
"Mir6381",0,NA,NA,NA,NA,NA
"Mir6382",0,NA,NA,NA,NA,NA
"Mir6383",0,NA,NA,NA,NA,NA
"Mir6384",0,NA,NA,NA,NA,NA
"Mir6385",1.04838294964561,-0.0890929784962732,0.0836317020960833,-0.898684768875443,0.368820592114672,NA
"Mir6386",1.07378113149717,-0.0491291474718852,0.0836499042256813,-0.728269852195069,0.466448413394179,NA
"Mir6387",0,NA,NA,NA,NA,NA
"Mir6388",0,NA,NA,NA,NA,NA
"Mir6389",0,NA,NA,NA,NA,NA
"Mir6390",0,NA,NA,NA,NA,NA
"Mir6391",0,NA,NA,NA,NA,NA
"Mir6392",0,NA,NA,NA,NA,NA
"Mir6393",0,NA,NA,NA,NA,NA
"Mir6394",0,NA,NA,NA,NA,NA
"Mir6395",0,NA,NA,NA,NA,NA
"Mir6396",0,NA,NA,NA,NA,NA
"Mir6397",0,NA,NA,NA,NA,NA
"Mir6398",0,NA,NA,NA,NA,NA
"Mir6399",0,NA,NA,NA,NA,NA
"Mir6400",0,NA,NA,NA,NA,NA
"Mir6401",0,NA,NA,NA,NA,NA
"Mir6402",0,NA,NA,NA,NA,NA
"Mir6403",0,NA,NA,NA,NA,NA
"Mir6404",0,NA,NA,NA,NA,NA
"Mir6405",0,NA,NA,NA,NA,NA
"Mir6406",0,NA,NA,NA,NA,NA
"Mir6407",0,NA,NA,NA,NA,NA
"Mir6408",0,NA,NA,NA,NA,NA
"Mir6409",0,NA,NA,NA,NA,NA
"Mir6410",0,NA,NA,NA,NA,NA
"Mir6411",0,NA,NA,NA,NA,NA
"Mir6412",0,NA,NA,NA,NA,NA
"Mir6413",0,NA,NA,NA,NA,NA
"Mir6414",0,NA,NA,NA,NA,NA
"Mir6415",0,NA,NA,NA,NA,NA
"Mir6416",0,NA,NA,NA,NA,NA
"Mir6417",0,NA,NA,NA,NA,NA
"Mir6418",0.949535444750955,0.0455984878693235,0.0833849211121513,0.613599113883329,0.53948026924477,NA
"Mir6419",0,NA,NA,NA,NA,NA
"Mir6420",0,NA,NA,NA,NA,NA
"Mir6481",0,NA,NA,NA,NA,NA
"Mir6516",9.41113885789813,-0.450341161208922,0.29932057280914,-3.3696170072849,0.000752727258143399,0.00714934077057449
"Mir652",0,NA,NA,NA,NA,NA
"Mir653",0,NA,NA,NA,NA,NA
"Mir6537",0,NA,NA,NA,NA,NA
"Mir6538",0,NA,NA,NA,NA,NA
"Mir6539",0,NA,NA,NA,NA,NA
"Mir654",0,NA,NA,NA,NA,NA
"Mir6540",0,NA,NA,NA,NA,NA
"Mir6541",0,NA,NA,NA,NA,NA
"Mir6546",0,NA,NA,NA,NA,NA
"Mir664",0,NA,NA,NA,NA,NA
"Mir665",0,NA,NA,NA,NA,NA
"Mir666",0,NA,NA,NA,NA,NA
"Mir667",0,NA,NA,NA,NA,NA
"Mir668",0,NA,NA,NA,NA,NA
"Mir669a-1",0,NA,NA,NA,NA,NA
"Mir669a-10",0,NA,NA,NA,NA,NA
"Mir669a-11",0,NA,NA,NA,NA,NA
"Mir669a-12",0,NA,NA,NA,NA,NA
"Mir669a-2",0,NA,NA,NA,NA,NA
"Mir669a-3",0,NA,NA,NA,NA,NA
"Mir669a-4",0,NA,NA,NA,NA,NA
"Mir669a-5",0,NA,NA,NA,NA,NA
"Mir669a-6",0,NA,NA,NA,NA,NA
"Mir669a-7",0,NA,NA,NA,NA,NA
"Mir669a-8",0,NA,NA,NA,NA,NA
"Mir669a-9",0,NA,NA,NA,NA,NA
"Mir669b",0,NA,NA,NA,NA,NA
"Mir669c",0,NA,NA,NA,NA,NA
"Mir669d",0,NA,NA,NA,NA,NA
"Mir669d-2",0,NA,NA,NA,NA,NA
"Mir669e",0,NA,NA,NA,NA,NA
"Mir669f",0,NA,NA,NA,NA,NA
"Mir669g",0,NA,NA,NA,NA,NA
"Mir669h",0,NA,NA,NA,NA,NA
"Mir669i",0.297678830316839,0,0.0814698739956326,0,1,NA
"Mir669j",0,NA,NA,NA,NA,NA
"Mir669k",0,NA,NA,NA,NA,NA
"Mir669l",0,NA,NA,NA,NA,NA
"Mir669m-1",0,NA,NA,NA,NA,NA
"Mir669m-2",0,NA,NA,NA,NA,NA
"Mir669n",0,NA,NA,NA,NA,NA
"Mir669o",0,NA,NA,NA,NA,NA
"Mir669p-1",0,NA,NA,NA,NA,NA
"Mir669p-2",0,NA,NA,NA,NA,NA
"Mir670",0,NA,NA,NA,NA,NA
"Mir671",0,NA,NA,NA,NA,NA
"Mir6715",0,NA,NA,NA,NA,NA
"Mir672",0,NA,NA,NA,NA,NA
"Mir673",0,NA,NA,NA,NA,NA
"Mir674",0,NA,NA,NA,NA,NA
"Mir675",0,NA,NA,NA,NA,NA
"Mir676",0,NA,NA,NA,NA,NA
"Mir6769b",0,NA,NA,NA,NA,NA
"Mir677",1.00992266330586,0,0.0833658000885862,0,1,NA
"Mir678",0,NA,NA,NA,NA,NA
"Mir679",0,NA,NA,NA,NA,NA
"Mir680-1",0,NA,NA,NA,NA,NA
"Mir680-2",0,NA,NA,NA,NA,NA
"Mir680-3",0,NA,NA,NA,NA,NA
"Mir681",0,NA,NA,NA,NA,NA
"Mir682",0.381066842262657,0,0.0814698739956326,0,1,NA
"Mir683-1",0,NA,NA,NA,NA,NA
"Mir683-2",0,NA,NA,NA,NA,NA
"Mir684-1",0.916931261359443,0,0.0831525525495643,0,1,NA
"Mir684-2",0,NA,NA,NA,NA,NA
"Mir686",355.177202557586,0.00973059271380131,0.206790520182172,0.050877899022576,0.959422816721589,0.988811715029666
"Mir687",0,NA,NA,NA,NA,NA
"Mir688",0,NA,NA,NA,NA,NA
"Mir6896",0,NA,NA,NA,NA,NA
"Mir6897",0,NA,NA,NA,NA,NA
"Mir6898",0,NA,NA,NA,NA,NA
"Mir6899",0,NA,NA,NA,NA,NA
"Mir690",0,NA,NA,NA,NA,NA
"Mir6900",0,NA,NA,NA,NA,NA
"Mir6901",0,NA,NA,NA,NA,NA
"Mir6902",0,NA,NA,NA,NA,NA
"Mir6903",0,NA,NA,NA,NA,NA
"Mir6904",0.458139575158494,0,0.081608120416982,0,1,NA
"Mir6905",0,NA,NA,NA,NA,NA
"Mir6906",0,NA,NA,NA,NA,NA
"Mir6907",0,NA,NA,NA,NA,NA
"Mir6908",0,NA,NA,NA,NA,NA
"Mir6909",0,NA,NA,NA,NA,NA
"Mir691",0,NA,NA,NA,NA,NA
"Mir6910",0,NA,NA,NA,NA,NA
"Mir6911",0,NA,NA,NA,NA,NA
"Mir6912",0,NA,NA,NA,NA,NA
"Mir6913",0,NA,NA,NA,NA,NA
"Mir6914",0,NA,NA,NA,NA,NA
"Mir6915",0,NA,NA,NA,NA,NA
"Mir6916",0,NA,NA,NA,NA,NA
"Mir6917",0,NA,NA,NA,NA,NA
"Mir6918",0,NA,NA,NA,NA,NA
"Mir6919",0,NA,NA,NA,NA,NA
"Mir692-1",0,NA,NA,NA,NA,NA
"Mir692-2",0.957647622388573,-0.0503804816940184,0.0834910736408579,-0.360293319151143,0.718627794865147,NA
"Mir692-3",0.957647622388573,-0.0503804816940184,0.0834910736408579,-0.360293319151143,0.718627794865147,NA
"Mir6920",0,NA,NA,NA,NA,NA
"Mir6921",0,NA,NA,NA,NA,NA
"Mir6922",0,NA,NA,NA,NA,NA
"Mir6923",0,NA,NA,NA,NA,NA
"Mir6924",0,NA,NA,NA,NA,NA
"Mir6925",0,NA,NA,NA,NA,NA
"Mir6926",0,NA,NA,NA,NA,NA
"Mir6927",0,NA,NA,NA,NA,NA
"Mir6928",0,NA,NA,NA,NA,NA
"Mir6929",0,NA,NA,NA,NA,NA
"Mir693",0,NA,NA,NA,NA,NA
"Mir6930",0,NA,NA,NA,NA,NA
"Mir6931",0,NA,NA,NA,NA,NA
"Mir6932",0,NA,NA,NA,NA,NA
"Mir6933",0,NA,NA,NA,NA,NA
"Mir6934",0,NA,NA,NA,NA,NA
"Mir6935",0,NA,NA,NA,NA,NA
"Mir6936",0,NA,NA,NA,NA,NA
"Mir6937",0,NA,NA,NA,NA,NA
"Mir6938",0,NA,NA,NA,NA,NA
"Mir6939",0,NA,NA,NA,NA,NA
"Mir694",0,NA,NA,NA,NA,NA
"Mir6940",0,NA,NA,NA,NA,NA
"Mir6941",0,NA,NA,NA,NA,NA
"Mir6942",0,NA,NA,NA,NA,NA
"Mir6943",0,NA,NA,NA,NA,NA
"Mir6944",0,NA,NA,NA,NA,NA
"Mir6945",0,NA,NA,NA,NA,NA
"Mir6946",0,NA,NA,NA,NA,NA
"Mir6947",0,NA,NA,NA,NA,NA
"Mir6948",0,NA,NA,NA,NA,NA
"Mir6949",0,NA,NA,NA,NA,NA
"Mir695",0.357214596380207,0,0.0814698739956326,0,1,NA
"Mir6950",0,NA,NA,NA,NA,NA
"Mir6951",0,NA,NA,NA,NA,NA
"Mir6952",0,NA,NA,NA,NA,NA
"Mir6953",0,NA,NA,NA,NA,NA
"Mir6954",0,NA,NA,NA,NA,NA
"Mir6955",0,NA,NA,NA,NA,NA
"Mir6956",0,NA,NA,NA,NA,NA
"Mir6957",0,NA,NA,NA,NA,NA
"Mir6958",0,NA,NA,NA,NA,NA
"Mir6959",0,NA,NA,NA,NA,NA
"Mir6960",0,NA,NA,NA,NA,NA
"Mir6961",0,NA,NA,NA,NA,NA
"Mir6962",0,NA,NA,NA,NA,NA
"Mir6963",0,NA,NA,NA,NA,NA
"Mir6964",0,NA,NA,NA,NA,NA
"Mir6965",0,NA,NA,NA,NA,NA
"Mir6966",0,NA,NA,NA,NA,NA
"Mir6968",0,NA,NA,NA,NA,NA
"Mir6969",0,NA,NA,NA,NA,NA
"Mir697",0,NA,NA,NA,NA,NA
"Mir6970",0,NA,NA,NA,NA,NA
"Mir6971",0,NA,NA,NA,NA,NA
"Mir6972",0,NA,NA,NA,NA,NA
"Mir6973a",0,NA,NA,NA,NA,NA
"Mir6973b",0,NA,NA,NA,NA,NA
"Mir6974",0,NA,NA,NA,NA,NA
"Mir6975",0,NA,NA,NA,NA,NA
"Mir6976",0,NA,NA,NA,NA,NA
"Mir6977",0,NA,NA,NA,NA,NA
"Mir6978",0,NA,NA,NA,NA,NA
"Mir6979",0,NA,NA,NA,NA,NA
"Mir698",0,NA,NA,NA,NA,NA
"Mir6980",0,NA,NA,NA,NA,NA
"Mir6981",0,NA,NA,NA,NA,NA
"Mir6982",0,NA,NA,NA,NA,NA
"Mir6983",0,NA,NA,NA,NA,NA
"Mir6984",0,NA,NA,NA,NA,NA
"Mir6985",0,NA,NA,NA,NA,NA
"Mir6986",0,NA,NA,NA,NA,NA
"Mir6987",0,NA,NA,NA,NA,NA
"Mir6988",0,NA,NA,NA,NA,NA
